0.0000,0
0.0100,0
0.0200,1506.099
0.0300,1926.833
0.0400,1880.881
0.0500,1929.674
0.0600,1906.828
0.0700,1958.596
0.0800,1932.31
0.0900,1938.271
0.1000,1990.087
0.1100,1968.458
0.1200,2023.965
0.1300,1957.012
0.1400,1929.139
0.1500,1854.598
0.1600,2024.689
0.1700,1974.739
0.1800,2054.101
0.1900,2067.789
0.2000,2054.806
0.2100,2071.209
0.2200,2152.687
0.2300,1953.723
0.2400,2063.539
0.2500,1989.936
0.2600,2018.464
0.2700,2101.868
0.2800,2101.396
0.2900,2076.027
0.3000,2014.289
0.3100,2086.279
0.3200,2133.078
0.3300,2138.547
0.3400,2120.534
0.3500,2121.542
0.3600,2151.166
0.3700,2177.938
0.3800,2158.57
0.3900,2137.848
0.4000,2186.419
0.4100,2155.13
0.4200,2233.208
0.4300,2086.288
0.4400,2149.67
0.4500,2102.746
0.4600,2065.198
0.4700,2085.074
0.4800,2101.068
0.4900,2083.189
0.5000,2088.039
0.5100,2085.987
0.5200,2066.753
0.5300,2110.95
0.5400,2092.723
0.5500,2023.915
0.5600,2026.119
0.5700,2077.354
0.5800,2071.49
0.5900,2057.928
0.6000,2114.604
0.6100,2107.664
0.6200,2154.563
0.6300,2115.234
0.6400,2138.601
0.6500,2065.322
0.6600,2115.977
0.6700,2149.688
0.6800,2143.034
0.6900,2074.098
0.7000,2194.854
0.7100,2145.793
0.7200,2179.075
0.7300,2175.56
0.7400,2181.143
0.7500,2240.919
0.7600,2125.548
0.7700,2202.563
0.7800,2265.55
0.7900,2180.265
0.8000,2154.069
0.8100,2185.205
0.8200,2231.354
0.8300,2189.91
0.8400,2199.566
0.8500,2170.426
0.8600,2221.662
0.8700,2300.246
0.8800,2214.231
0.8900,2323.524
0.9000,2271.79
0.9100,2238.901
0.9200,2224.783
0.9300,2322.199
0.9400,2261.519
0.9500,2343.808
0.9600,2214.81
0.9700,2369.729
0.9800,2245.711
0.9900,2251.627
1.0000,2238.884
1.0100,2291.606
1.0200,2311.047
1.0300,2302.21
1.0400,2332.387
1.0500,2337.776
1.0600,2294.877
1.0700,2222.211
1.0800,2257.757
1.0900,2313.353
1.1000,2250.163
1.1100,2335.413
1.1200,2260.413
1.1300,2258.693
1.1400,2286.314
1.1500,2249.812
1.1600,2305.041
1.1700,2265.318
1.1800,2288.986
1.1900,2275.394
1.2000,2317.047
1.2100,2324.695
1.2200,2385.098
1.2300,2309.361
1.2400,2295.53
1.2500,2201.781
1.2600,2276.043
1.2700,2304.899
1.2800,2327.699
1.2900,2294.515
1.3000,2303.684
1.3100,2256.021
1.3200,2176.573
1.3300,2345.798
1.3400,2241.234
1.3500,2306.507
1.3600,2263.476
1.3700,2281.545
1.3800,2352.405
1.3900,2210.039
1.4000,2208.068
1.4100,2355.831
1.4200,2291.361
1.4300,2312.27
1.4400,2316.405
1.4500,2424.86
1.4600,2278.029
1.4700,2410.859
1.4800,2350.601
1.4900,2303.548
1.5000,2338.786
1.5100,2364.355
1.5200,2369.142
1.5300,2347.176
1.5400,2411.149
1.5500,2335.632
1.5600,2434.262
1.5700,2297.963
1.5800,2356.165
1.5900,2316.334
1.6000,2403.966
1.6100,2405.688
1.6200,2422.522
1.6300,2444.108
1.6400,2426.699
1.6500,2383.21
1.6600,2395.893
1.6700,2413.918
1.6800,2338.513
1.6900,2470.23
1.7000,2398.641
1.7100,2404.355
1.7200,2454.549
1.7300,2447.128
1.7400,2453.555
1.7500,2454.991
1.7600,2365.698
1.7700,2385.999
1.7800,2350.112
1.7900,2294.941
1.8000,2351.983
1.8100,2336.845
1.8200,2368.26
1.8300,2287.249
1.8400,2389.224
1.8500,2242.54
1.8600,2271.724
1.8700,2266.693
1.8800,2268.225
1.8900,2312.283
1.9000,2224.449
1.9100,2254.235
1.9200,2263.526
1.9300,2325.765
1.9400,2261.265
1.9500,2231.655
1.9600,2291.459
1.9700,2254.027
1.9800,2272.953
1.9900,2208.193
2.0000,2214.469
2.0100,2251.076
2.0200,2278.741
2.0300,2254.019
2.0400,2325.948
2.0500,2214.718
2.0600,2259.01
2.0700,2281.263
2.0800,2304.542
2.0900,2273.208
2.1000,2339.552
2.1100,2336.525
2.1200,2332.351
2.1300,2257.145
2.1400,2307.523
2.1500,2328.601
2.1600,2299.603
2.1700,2371.803
2.1800,2275.762
2.1900,2420.064
2.2000,2317.991
2.2100,2375.901
2.2200,2285.913
2.2300,2236.047
2.2400,2316.882
2.2500,2307.014
2.2600,2309.684
2.2700,2310.929
2.2800,2308.683
2.2900,2286.512
2.3000,2284.563
2.3100,2351.764
2.3200,2316.745
2.3300,2297.616
2.3400,2287.456
2.3500,2264.663
2.3600,2271.529
2.3700,2351.342
2.3800,2235.268
2.3900,2292.504
2.4000,2326.093
2.4100,2283.843
2.4200,2301.833
2.4300,2266.961
2.4400,2293.95
2.4500,2215.181
2.4600,2320.387
2.4700,2297.087
2.4800,2325.788
2.4900,2318.892
2.5000,2306.191
2.5100,2289.986
2.5200,2245.273
2.5300,2275.273
2.5400,2274.273
2.5500,2250.66
2.5600,2226.548
2.5700,2207.487
2.5800,2221.002
2.5900,2274.132
2.6000,2272.634
2.6100,2249.649
2.6200,2237.062
2.6300,2175.561
2.6400,2273.42
2.6500,2253.111
2.6600,2194.929
2.6700,2214.633
2.6800,2187.952
2.6900,2232.723
2.7000,2203.659
2.7100,2215.679
2.7200,2295.532
2.7300,2218.519
2.7400,2206.303
2.7500,2212.473
2.7600,2209.781
2.7700,2354.285
2.7800,2262.892
2.7900,2303.035
2.8000,2270.357
2.8100,2270.51
2.8200,2271.693
2.8300,2257.174
2.8400,2264.499
2.8500,2285.616
2.8600,2319.845
2.8700,2346.648
2.8800,2286.347
2.8900,2336.854
2.9000,2261.955
2.9100,2303.96
2.9200,2388.832
2.9300,2365.842
2.9400,2351.892
2.9500,2386.734
2.9600,2325.748
2.9700,2347.843
2.9800,2322.097
2.9900,2307.665
3.0000,2305.276
3.0100,2285.749
3.0200,2370.113
3.0300,2257.715
3.0400,2272.345
3.0500,2236.788
3.0600,2341.332
3.0700,2237.002
3.0800,2222.749
3.0900,2355.116
3.1000,2155.501
3.1100,2177.972
3.1200,2208.473
3.1300,2147.798
3.1400,2237.048
3.1500,2133.202
3.1600,2167.262
3.1700,2182.272
3.1800,2194.71
3.1900,2155.446
3.2000,2167.343
3.2100,2184.747
3.2200,2137.077
3.2300,2147.97
3.2400,2168.44
3.2500,2164.337
3.2600,2189.567
3.2700,2226.606
3.2800,2231.099
3.2900,2183.274
3.3000,2207.399
3.3100,2335.711
3.3200,2210.258
3.3300,2302.71
3.3400,2231.993
3.3500,2310.012
3.3600,2254.022
3.3700,2310.472
3.3800,2247.732
3.3900,2387.113
3.4000,2290.23
3.4100,2376.969
3.4200,2328.328
3.4300,2401.715
3.4400,2378.332
3.4500,2318.67
3.4600,2341.196
3.4700,2384.992
3.4800,2390.86
3.4900,2373.23
3.5000,2439.03
3.5100,2411.611
3.5200,2315.288
3.5300,2444.761
3.5400,2431.082
3.5500,2467.556
3.5600,2405.46
3.5700,2469.152
3.5800,2460.46
3.5900,2407.751
3.6000,2429.913
3.6100,2486.455
3.6200,2501.779
