0.999, 0.00264332, 0, 0.002004571
1.998, 0.006943305, 0, 0.004731204
2.997, 0.004698237, 0, 0.004476679
3.996, 0.006651348, 0, 0.007727437
4.995, 0.006179432, 0, 0.008509159
5.994, 0.006943557, 0, 0.009716352
6.993, 0.008583533, 0, 0.01213728
7.992, 0.01091878, 0, 0.01234147
8.991, 0.0137847, 0, 0.01295363
9.990, 0.01712365, 0, 0.01614859
