0.100, 1.430369E-06
0.200, 5.021948E-06
0.300, 7.25546E-06
0.400, 1.437159E-05
0.500, 1.819951E-05
0.600, 2.249209E-05
0.700, 1.864891E-05
0.800, 1.159496E-05
0.900, 1.194449E-05
1.000, 1.114528E-05
1.100, 1.144695E-05
1.200, 1.149056E-05
1.300, 1.151085E-05
1.400, 8.806925E-06
1.500, 2.191408E-05
1.600, 3.480741E-05
1.700, 5.213098E-05
1.800, 5.649355E-05
1.900, 6.522523E-05
2.000, 7.064806E-05
2.100, 7.454927E-05
2.200, 7.532481E-05
2.300, 7.27037E-05
2.400, 7.413359E-05
2.500, 7.387688E-05
2.600, 5.87896E-05
2.700, 5.459268E-05
2.800, 5.010112E-05
2.900, 4.694227E-05
3.000, 4.203078E-05
3.100, 5.918087E-05
3.200, 7.763773E-05
3.300, 9.014491E-05
3.400, 9.906756E-05
3.500, 0.0001100219
3.600, 0.0001111668
3.700, 0.0001191045
3.800, 0.0001197889
3.900, 0.0001207177
4.000, 0.0001029481
4.100, 8.953404E-05
4.200, 8.814567E-05
4.300, 9.408266E-05
4.400, 0.0001036251
4.500, 0.0001073832
4.600, 0.0001076383
4.700, 0.0001077302
4.800, 0.0001073216
4.900, 0.0001034777
5.000, 0.000110751
5.100, 0.000112731
5.200, 0.0001135025
5.300, 0.0001137749
5.400, 0.0001138926
5.500, 0.0001139304
5.600, 0.000121947
5.700, 0.0001237222
5.800, 0.0001243672
5.900, 0.0001320815
6.000, 0.0001428748
6.100, 0.0001528846
6.200, 0.0001614377
6.300, 0.000169626
6.400, 0.0001780818
6.500, 0.0001868829
6.600, 0.0002160984
6.700, 0.000237541
6.800, 0.0002416955
6.900, 0.0002532363
7.000, 0.0002196268
7.100, 0.0002080073
7.200, 0.0002045999
7.300, 0.0002091163
7.400, 0.0002078024
7.500, 0.0002017719
7.600, 0.0002621497
7.700, 0.0002858326
7.800, 0.0002715615
7.900, 0.0002646229
8.000, 0.000273424
8.100, 0.0002910041
8.200, 0.0003011251
8.300, 0.0003058265
8.400, 0.000320924
8.500, 0.0003249438
8.600, 0.0003537652
8.700, 0.0003557137
8.800, 0.0003602157
8.900, 0.0003607239
9.000, 0.0003577807
9.100, 0.0003567743
9.200, 0.0003558375
9.300, 0.000397366
9.400, 0.0004462626
9.500, 0.0004703886
9.600, 0.0005195027
9.700, 0.0005264357
9.800, 0.0005289579
9.900, 0.0005446322
10.000, 0.0005625956
