0.999, 0.0006401143, 0, 0.0002244562
1.998, 0.0033661, 0, -0.001342006
2.997, 0.008859576, 0, -0.001642678
3.996, 0.01292309, 0, -0.001971882
4.995, 0.01479379, 0, -0.002258275
5.994, 0.01405209, 0, -0.0004666671
6.993, 0.01494514, 0, 0.0007050559
7.992, 0.01672161, 0, 0.003961299
8.991, 0.01882486, 0, 0.006382145
9.990, 0.02048388, 0, 0.006966006
